species,stressor,vuln,iucn_sid,src,map_f
balaena mysticetus,organic_pollution,0.36562,2472,iucn,species_ranges/iucn_spp_mol_2472.csv
balaena mysticetus,plastic_pollution_microplastic,0.07309,2467,iucn,species_ranges/iucn_spp_mol_2467.csv
balaena mysticetus,plastic_pollution_microplastic,0.07309,2468,iucn,species_ranges/iucn_spp_mol_2468.csv
balaena mysticetus,plastic_pollution_microplastic,0.07309,2469,iucn,species_ranges/iucn_spp_mol_2469.csv
balaena mysticetus,plastic_pollution_microplastic,0.07309,2472,iucn,species_ranges/iucn_spp_mol_2472.csv
balaena mysticetus,poisons_toxins,0.05723,2467,iucn,species_ranges/iucn_spp_mol_2467.csv
balaena mysticetus,poisons_toxins,0.05723,2468,iucn,species_ranges/iucn_spp_mol_2468.csv
balaena mysticetus,poisons_toxins,0.05723,2469,iucn,species_ranges/iucn_spp_mol_2469.csv
balaena mysticetus,poisons_toxins,0.05723,2472,iucn,species_ranges/iucn_spp_mol_2472.csv
balaena mysticetus,salinity,0.19887,2467,iucn,species_ranges/iucn_spp_mol_2467.csv
balaena mysticetus,salinity,0.19887,2468,iucn,species_ranges/iucn_spp_mol_2468.csv
balaena mysticetus,salinity,0.19887,2469,iucn,species_ranges/iucn_spp_mol_2469.csv
balaena mysticetus,salinity,0.19887,2472,iucn,species_ranges/iucn_spp_mol_2472.csv
balaena mysticetus,sedimentation,0.15054,2467,iucn,species_ranges/iucn_spp_mol_2467.csv
balaena mysticetus,sedimentation,0.15054,2468,iucn,species_ranges/iucn_spp_mol_2468.csv
balaena mysticetus,sedimentation,0.15054,2469,iucn,species_ranges/iucn_spp_mol_2469.csv
balaena mysticetus,sedimentation,0.15054,2472,iucn,species_ranges/iucn_spp_mol_2472.csv
balaena mysticetus,sea_level_rise,0,2467,iucn,species_ranges/iucn_spp_mol_2467.csv
balaena mysticetus,sea_level_rise,0,2468,iucn,species_ranges/iucn_spp_mol_2468.csv
balaena mysticetus,sea_level_rise,0,2469,iucn,species_ranges/iucn_spp_mol_2469.csv
balaena mysticetus,sea_level_rise,0,2472,iucn,species_ranges/iucn_spp_mol_2472.csv
balaena mysticetus,sst_rise,0.81559,2467,iucn,species_ranges/iucn_spp_mol_2467.csv
balaena mysticetus,sst_rise,0.81559,2468,iucn,species_ranges/iucn_spp_mol_2468.csv
balaena mysticetus,sst_rise,0.81559,2469,iucn,species_ranges/iucn_spp_mol_2469.csv
balaena mysticetus,sst_rise,0.81559,2472,iucn,species_ranges/iucn_spp_mol_2472.csv
balaena mysticetus,storm_disturbance,0.29192,2467,iucn,species_ranges/iucn_spp_mol_2467.csv
balaena mysticetus,storm_disturbance,0.29192,2468,iucn,species_ranges/iucn_spp_mol_2468.csv
balaena mysticetus,storm_disturbance,0.29192,2469,iucn,species_ranges/iucn_spp_mol_2469.csv
balaena mysticetus,storm_disturbance,0.29192,2472,iucn,species_ranges/iucn_spp_mol_2472.csv
balaena mysticetus,wildlife_strike,0.71948,2467,iucn,species_ranges/iucn_spp_mol_2467.csv
balaena mysticetus,wildlife_strike,0.71948,2468,iucn,species_ranges/iucn_spp_mol_2468.csv
balaena mysticetus,wildlife_strike,0.71948,2469,iucn,species_ranges/iucn_spp_mol_2469.csv
balaena mysticetus,wildlife_strike,0.71948,2472,iucn,species_ranges/iucn_spp_mol_2472.csv
balaenoptera acutorostrata,air_temp,0,2474,iucn,species_ranges/iucn_spp_mol_2474.csv
balaenoptera acutorostrata,biomass_removal,0.79837,2474,iucn,species_ranges/iucn_spp_mol_2474.csv
balaenoptera acutorostrata,bycatch,0.71949,2474,iucn,species_ranges/iucn_spp_mol_2474.csv
balaenoptera acutorostrata,entanglement_macroplastic,0.45004,2474,iucn,species_ranges/iucn_spp_mol_2474.csv
balaenoptera acutorostrata,eutrophication_nutrient_pollution,0.21104,2474,iucn,species_ranges/iucn_spp_mol_2474.csv
balaenoptera acutorostrata,habitat_loss_degradation,0.16905,2474,iucn,species_ranges/iucn_spp_mol_2474.csv
balaenoptera acutorostrata,inorganic_pollution,0.20261,2474,iucn,species_ranges/iucn_spp_mol_2474.csv
balaenoptera acutorostrata,invasive_species,0,2474,iucn,species_ranges/iucn_spp_mol_2474.csv
balaenoptera acutorostrata,light_pollution,0.20319,2474,iucn,species_ranges/iucn_spp_mol_2474.csv
balaenoptera acutorostrata,marine_heat_waves,0.06623,2474,iucn,species_ranges/iucn_spp_mol_2474.csv
balaenoptera acutorostrata,noise_pollution,0.47405,2474,iucn,species_ranges/iucn_spp_mol_2474.csv
balaenoptera acutorostrata,oceanographic,0.18917,2474,iucn,species_ranges/iucn_spp_mol_2474.csv
balaenoptera acutorostrata,organic_pollution,0.37857,2474,iucn,species_ranges/iucn_spp_mol_2474.csv
balaenoptera acutorostrata,plastic_pollution_microplastic,0.06569,2474,iucn,species_ranges/iucn_spp_mol_2474.csv
balaenoptera acutorostrata,poisons_toxins,0.05217,2474,iucn,species_ranges/iucn_spp_mol_2474.csv
balaenoptera acutorostrata,salinity,0.1825,2474,iucn,species_ranges/iucn_spp_mol_2474.csv
balaenoptera acutorostrata,sedimentation,0.15987,2474,iucn,species_ranges/iucn_spp_mol_2474.csv
balaenoptera acutorostrata,sea_level_rise,0,2474,iucn,species_ranges/iucn_spp_mol_2474.csv
balaenoptera acutorostrata,sst_rise,0.79837,2474,iucn,species_ranges/iucn_spp_mol_2474.csv
balaenoptera acutorostrata,storm_disturbance,0.26874,2474,iucn,species_ranges/iucn_spp_mol_2474.csv
balaenoptera acutorostrata,wildlife_strike,0.59374,2474,iucn,species_ranges/iucn_spp_mol_2474.csv
balaenoptera bonaerensis,air_temp,0,2480,iucn,species_ranges/iucn_spp_mol_2480.csv
balaenoptera bonaerensis,biomass_removal,0.78029,2480,iucn,species_ranges/iucn_spp_mol_2480.csv
balaenoptera bonaerensis,bycatch,0.7032,2480,iucn,species_ranges/iucn_spp_mol_2480.csv
balaenoptera bonaerensis,entanglement_macroplastic,0.50329,2480,iucn,species_ranges/iucn_spp_mol_2480.csv
balaenoptera bonaerensis,eutrophication_nutrient_pollution,0.21698,2480,iucn,species_ranges/iucn_spp_mol_2480.csv
balaenoptera bonaerensis,habitat_loss_degradation,0.18122,2480,iucn,species_ranges/iucn_spp_mol_2480.csv
balaenoptera bonaerensis,inorganic_pollution,0.21481,2480,iucn,species_ranges/iucn_spp_mol_2480.csv
balaenoptera bonaerensis,invasive_species,0,2480,iucn,species_ranges/iucn_spp_mol_2480.csv
balaenoptera bonaerensis,light_pollution,0.23067,2480,iucn,species_ranges/iucn_spp_mol_2480.csv
balaenoptera bonaerensis,marine_heat_waves,0.14729,2480,iucn,species_ranges/iucn_spp_mol_2480.csv
balaenoptera bonaerensis,noise_pollution,0.51825,2480,iucn,species_ranges/iucn_spp_mol_2480.csv
balaenoptera bonaerensis,oceanographic,0.18608,2480,iucn,species_ranges/iucn_spp_mol_2480.csv
balaenoptera bonaerensis,organic_pollution,0.41017,2480,iucn,species_ranges/iucn_spp_mol_2480.csv
balaenoptera bonaerensis,plastic_pollution_microplastic,0.07021,2480,iucn,species_ranges/iucn_spp_mol_2480.csv
balaenoptera bonaerensis,poisons_toxins,0.05494,2480,iucn,species_ranges/iucn_spp_mol_2480.csv
balaenoptera bonaerensis,salinity,0.19114,2480,iucn,species_ranges/iucn_spp_mol_2480.csv
balaenoptera bonaerensis,sedimentation,0.16835,2480,iucn,species_ranges/iucn_spp_mol_2480.csv
balaenoptera bonaerensis,sea_level_rise,0,2480,iucn,species_ranges/iucn_spp_mol_2480.csv
balaenoptera bonaerensis,sst_rise,0.78029,2480,iucn,species_ranges/iucn_spp_mol_2480.csv
balaenoptera bonaerensis,storm_disturbance,0.2805,2480,iucn,species_ranges/iucn_spp_mol_2480.csv
balaenoptera bonaerensis,wildlife_strike,0.64911,2480,iucn,species_ranges/iucn_spp_mol_2480.csv
balaenoptera borealis,air_temp,0,2475,iucn,species_ranges/iucn_spp_mol_2475.csv
balaenoptera borealis,biomass_removal,0.83686,2475,iucn,species_ranges/iucn_spp_mol_2475.csv
balaenoptera borealis,bycatch,0.83686,2475,iucn,species_ranges/iucn_spp_mol_2475.csv
balaenoptera borealis,entanglement_macroplastic,0.71436,2475,iucn,species_ranges/iucn_spp_mol_2475.csv
balaenoptera borealis,eutrophication_nutrient_pollution,0.1449,2475,iucn,species_ranges/iucn_spp_mol_2475.csv
balaenoptera borealis,habitat_loss_degradation,0.06451,2475,iucn,species_ranges/iucn_spp_mol_2475.csv
balaenoptera borealis,inorganic_pollution,0.21402,2475,iucn,species_ranges/iucn_spp_mol_2475.csv
balaenoptera borealis,invasive_species,0,2475,iucn,species_ranges/iucn_spp_mol_2475.csv
balaenoptera borealis,light_pollution,0.24553,2475,iucn,species_ranges/iucn_spp_mol_2475.csv
balaenoptera borealis,marine_heat_waves,0.15622,2475,iucn,species_ranges/iucn_spp_mol_2475.csv
balaenoptera borealis,noise_pollution,0.55129,2475,iucn,species_ranges/iucn_spp_mol_2475.csv
balaenoptera borealis,oceanographic,0.0493,2475,iucn,species_ranges/iucn_spp_mol_2475.csv
balaenoptera borealis,organic_pollution,0.45834,2475,iucn,species_ranges/iucn_spp_mol_2475.csv
balaenoptera borealis,plastic_pollution_microplastic,0.07481,2475,iucn,species_ranges/iucn_spp_mol_2475.csv
balaenoptera borealis,poisons_toxins,0.05861,2475,iucn,species_ranges/iucn_spp_mol_2475.csv
balaenoptera borealis,salinity,0.05128,2475,iucn,species_ranges/iucn_spp_mol_2475.csv
balaenoptera borealis,sedimentation,0.15415,2475,iucn,species_ranges/iucn_spp_mol_2475.csv
balaenoptera borealis,sea_level_rise,0,2475,iucn,species_ranges/iucn_spp_mol_2475.csv
balaenoptera borealis,sst_rise,0.83686,2475,iucn,species_ranges/iucn_spp_mol_2475.csv
balaenoptera borealis,storm_disturbance,0.24289,2475,iucn,species_ranges/iucn_spp_mol_2475.csv
balaenoptera borealis,wildlife_strike,0.73597,2475,iucn,species_ranges/iucn_spp_mol_2475.csv
balaenoptera brydei,air_temp,0,NA,am,species_ranges/am_spp_mol_balaenoptera_brydei.csv
balaenoptera brydei,biomass_removal,0.77943,NA,am,species_ranges/am_spp_mol_balaenoptera_brydei.csv
balaenoptera brydei,bycatch,0.77943,NA,am,species_ranges/am_spp_mol_balaenoptera_brydei.csv
balaenoptera brydei,entanglement_macroplastic,0.59074,NA,am,species_ranges/am_spp_mol_balaenoptera_brydei.csv
balaenoptera brydei,eutrophication_nutrient_pollution,0.20183,NA,am,species_ranges/am_spp_mol_balaenoptera_brydei.csv
balaenoptera brydei,habitat_loss_degradation,0.15345,NA,am,species_ranges/am_spp_mol_balaenoptera_brydei.csv
balaenoptera brydei,inorganic_pollution,0.1848,NA,am,species_ranges/am_spp_mol_balaenoptera_brydei.csv
balaenoptera brydei,invasive_species,0,NA,am,species_ranges/am_spp_mol_balaenoptera_brydei.csv
balaenoptera brydei,light_pollution,0.19945,NA,am,species_ranges/am_spp_mol_balaenoptera_brydei.csv
balaenoptera brydei,marine_heat_waves,0.15228,NA,am,species_ranges/am_spp_mol_balaenoptera_brydei.csv
balaenoptera brydei,noise_pollution,0.46509,NA,am,species_ranges/am_spp_mol_balaenoptera_brydei.csv
balaenoptera brydei,oceanographic,0.18593,NA,am,species_ranges/am_spp_mol_balaenoptera_brydei.csv
balaenoptera brydei,organic_pollution,0.38853,NA,am,species_ranges/am_spp_mol_balaenoptera_brydei.csv
balaenoptera brydei,plastic_pollution_microplastic,0.06439,NA,am,species_ranges/am_spp_mol_balaenoptera_brydei.csv
balaenoptera brydei,poisons_toxins,0.0511,NA,am,species_ranges/am_spp_mol_balaenoptera_brydei.csv
balaenoptera brydei,salinity,0.17885,NA,am,species_ranges/am_spp_mol_balaenoptera_brydei.csv
balaenoptera brydei,sedimentation,0.13442,NA,am,species_ranges/am_spp_mol_balaenoptera_brydei.csv
balaenoptera brydei,sea_level_rise,0,NA,am,species_ranges/am_spp_mol_balaenoptera_brydei.csv
balaenoptera brydei,sst_rise,0.77943,NA,am,species_ranges/am_spp_mol_balaenoptera_brydei.csv
balaenoptera brydei,storm_disturbance,0.26333,NA,am,species_ranges/am_spp_mol_balaenoptera_brydei.csv
balaenoptera brydei,wildlife_strike,0.62089,NA,am,species_ranges/am_spp_mol_balaenoptera_brydei.csv
balaenoptera edeni,air_temp,0,2476,iucn,species_ranges/iucn_spp_mol_2476.csv
balaenoptera edeni,air_temp,0,117636167,iucn,species_ranges/iucn_spp_mol_117636167.csv
balaenoptera edeni,biomass_removal,0.77943,2476,iucn,species_ranges/iucn_spp_mol_2476.csv
balaenoptera edeni,biomass_removal,0.77943,117636167,iucn,species_ranges/iucn_spp_mol_117636167.csv
balaenoptera edeni,bycatch,0.77943,2476,iucn,species_ranges/iucn_spp_mol_2476.csv
balaenoptera edeni,bycatch,0.77943,117636167,iucn,species_ranges/iucn_spp_mol_117636167.csv
balaenoptera edeni,entanglement_macroplastic,0.59074,2476,iucn,species_ranges/iucn_spp_mol_2476.csv
balaenoptera edeni,entanglement_macroplastic,0.59074,117636167,iucn,species_ranges/iucn_spp_mol_117636167.csv
balaenoptera edeni,eutrophication_nutrient_pollution,0.20183,2476,iucn,species_ranges/iucn_spp_mol_2476.csv
balaenoptera edeni,eutrophication_nutrient_pollution,0.20183,117636167,iucn,species_ranges/iucn_spp_mol_117636167.csv
balaenoptera edeni,habitat_loss_degradation,0.15345,2476,iucn,species_ranges/iucn_spp_mol_2476.csv
balaenoptera edeni,habitat_loss_degradation,0.15345,117636167,iucn,species_ranges/iucn_spp_mol_117636167.csv
balaenoptera edeni,inorganic_pollution,0.15852,2476,iucn,species_ranges/iucn_spp_mol_2476.csv
balaenoptera edeni,inorganic_pollution,0.15852,117636167,iucn,species_ranges/iucn_spp_mol_117636167.csv
balaenoptera edeni,invasive_species,0,2476,iucn,species_ranges/iucn_spp_mol_2476.csv
balaenoptera edeni,invasive_species,0,117636167,iucn,species_ranges/iucn_spp_mol_117636167.csv
balaenoptera edeni,light_pollution,0.19945,2476,iucn,species_ranges/iucn_spp_mol_2476.csv
balaenoptera edeni,light_pollution,0.19945,117636167,iucn,species_ranges/iucn_spp_mol_117636167.csv
balaenoptera edeni,marine_heat_waves,0.18346,2476,iucn,species_ranges/iucn_spp_mol_2476.csv
balaenoptera edeni,marine_heat_waves,0.18346,117636167,iucn,species_ranges/iucn_spp_mol_117636167.csv
balaenoptera edeni,noise_pollution,0.46509,2476,iucn,species_ranges/iucn_spp_mol_2476.csv
balaenoptera edeni,noise_pollution,0.46509,117636167,iucn,species_ranges/iucn_spp_mol_117636167.csv
balaenoptera edeni,oceanographic,0.18593,2476,iucn,species_ranges/iucn_spp_mol_2476.csv
balaenoptera edeni,oceanographic,0.18593,117636167,iucn,species_ranges/iucn_spp_mol_117636167.csv
balaenoptera edeni,organic_pollution,0.3535,2476,iucn,species_ranges/iucn_spp_mol_2476.csv
balaenoptera edeni,organic_pollution,0.3535,117636167,iucn,species_ranges/iucn_spp_mol_117636167.csv
balaenoptera edeni,plastic_pollution_microplastic,0.06439,2476,iucn,species_ranges/iucn_spp_mol_2476.csv
balaenoptera edeni,plastic_pollution_microplastic,0.06439,117636167,iucn,species_ranges/iucn_spp_mol_117636167.csv
balaenoptera edeni,poisons_toxins,0.0511,2476,iucn,species_ranges/iucn_spp_mol_2476.csv
balaenoptera edeni,poisons_toxins,0.0511,117636167,iucn,species_ranges/iucn_spp_mol_117636167.csv
balaenoptera edeni,salinity,0.17885,2476,iucn,species_ranges/iucn_spp_mol_2476.csv
balaenoptera edeni,salinity,0.17885,117636167,iucn,species_ranges/iucn_spp_mol_117636167.csv
balaenoptera edeni,sedimentation,0.13442,2476,iucn,species_ranges/iucn_spp_mol_2476.csv
balaenoptera edeni,sedimentation,0.13442,117636167,iucn,species_ranges/iucn_spp_mol_117636167.csv
balaenoptera edeni,sea_level_rise,0,2476,iucn,species_ranges/iucn_spp_mol_2476.csv
balaenoptera edeni,sea_level_rise,0,117636167,iucn,species_ranges/iucn_spp_mol_117636167.csv
balaenoptera edeni,sst_rise,0.77943,2476,iucn,species_ranges/iucn_spp_mol_2476.csv
balaenoptera edeni,sst_rise,0.77943,117636167,iucn,species_ranges/iucn_spp_mol_117636167.csv
balaenoptera edeni,storm_disturbance,0.26333,2476,iucn,species_ranges/iucn_spp_mol_2476.csv
balaenoptera edeni,storm_disturbance,0.26333,117636167,iucn,species_ranges/iucn_spp_mol_117636167.csv
balaenoptera edeni,wildlife_strike,0.62089,2476,iucn,species_ranges/iucn_spp_mol_2476.csv
balaenoptera edeni,wildlife_strike,0.62089,117636167,iucn,species_ranges/iucn_spp_mol_117636167.csv
balaenoptera musculus,air_temp,0,2477,iucn,species_ranges/iucn_spp_mol_2477.csv
balaenoptera musculus,air_temp,0,41713,am,species_ranges/am_spp_mol_balaenoptera_musculus.csv
balaenoptera musculus,biomass_removal,0.79053,2477,iucn,species_ranges/iucn_spp_mol_2477.csv
balaenoptera musculus,biomass_removal,0.79053,41713,am,species_ranges/am_spp_mol_balaenoptera_musculus.csv
balaenoptera musculus,bycatch,0.79053,2477,iucn,species_ranges/iucn_spp_mol_2477.csv
balaenoptera musculus,bycatch,0.79053,41713,am,species_ranges/am_spp_mol_balaenoptera_musculus.csv
balaenoptera musculus,entanglement_macroplastic,0.68033,2477,iucn,species_ranges/iucn_spp_mol_2477.csv
balaenoptera musculus,entanglement_macroplastic,0.68033,41713,am,species_ranges/am_spp_mol_balaenoptera_musculus.csv
balaenoptera musculus,eutrophication_nutrient_pollution,0.25585,2477,iucn,species_ranges/iucn_spp_mol_2477.csv
balaenoptera musculus,eutrophication_nutrient_pollution,0.25585,41713,am,species_ranges/am_spp_mol_balaenoptera_musculus.csv
balaenoptera musculus,habitat_loss_degradation,0.16205,2477,iucn,species_ranges/iucn_spp_mol_2477.csv
balaenoptera musculus,habitat_loss_degradation,0.16205,41713,am,species_ranges/am_spp_mol_balaenoptera_musculus.csv
balaenoptera musculus,inorganic_pollution,0.20266,2477,iucn,species_ranges/iucn_spp_mol_2477.csv
balaenoptera musculus,inorganic_pollution,0.20266,41713,am,species_ranges/am_spp_mol_balaenoptera_musculus.csv
balaenoptera musculus,invasive_species,0,2477,iucn,species_ranges/iucn_spp_mol_2477.csv
balaenoptera musculus,invasive_species,0,41713,am,species_ranges/am_spp_mol_balaenoptera_musculus.csv
balaenoptera musculus,light_pollution,0.23337,2477,iucn,species_ranges/iucn_spp_mol_2477.csv
balaenoptera musculus,light_pollution,0.23337,41713,am,species_ranges/am_spp_mol_balaenoptera_musculus.csv
balaenoptera musculus,marine_heat_waves,0.09888,2477,iucn,species_ranges/iucn_spp_mol_2477.csv
balaenoptera musculus,marine_heat_waves,0.09888,41713,am,species_ranges/am_spp_mol_balaenoptera_musculus.csv
balaenoptera musculus,noise_pollution,0.52427,2477,iucn,species_ranges/iucn_spp_mol_2477.csv
balaenoptera musculus,noise_pollution,0.52427,41713,am,species_ranges/am_spp_mol_balaenoptera_musculus.csv
balaenoptera musculus,oceanographic,0.18784,2477,iucn,species_ranges/iucn_spp_mol_2477.csv
balaenoptera musculus,oceanographic,0.18784,41713,am,species_ranges/am_spp_mol_balaenoptera_musculus.csv
balaenoptera musculus,organic_pollution,0.43476,2477,iucn,species_ranges/iucn_spp_mol_2477.csv
balaenoptera musculus,organic_pollution,0.43476,41713,am,species_ranges/am_spp_mol_balaenoptera_musculus.csv
balaenoptera musculus,plastic_pollution_microplastic,0.07104,2477,iucn,species_ranges/iucn_spp_mol_2477.csv
balaenoptera musculus,plastic_pollution_microplastic,0.07104,41713,am,species_ranges/am_spp_mol_balaenoptera_musculus.csv
balaenoptera musculus,poisons_toxins,0.05561,2477,iucn,species_ranges/iucn_spp_mol_2477.csv
balaenoptera musculus,poisons_toxins,0.05561,41713,am,species_ranges/am_spp_mol_balaenoptera_musculus.csv
balaenoptera musculus,salinity,0.19339,2477,iucn,species_ranges/iucn_spp_mol_2477.csv
balaenoptera musculus,salinity,0.19339,41713,am,species_ranges/am_spp_mol_balaenoptera_musculus.csv
balaenoptera musculus,sedimentation,0.14626,2477,iucn,species_ranges/iucn_spp_mol_2477.csv
balaenoptera musculus,sedimentation,0.14626,41713,am,species_ranges/am_spp_mol_balaenoptera_musculus.csv
balaenoptera musculus,sea_level_rise,0,2477,iucn,species_ranges/iucn_spp_mol_2477.csv
balaenoptera musculus,sea_level_rise,0,41713,am,species_ranges/am_spp_mol_balaenoptera_musculus.csv
balaenoptera musculus,sst_rise,0.79053,2477,iucn,species_ranges/iucn_spp_mol_2477.csv
balaenoptera musculus,sst_rise,0.79053,41713,am,species_ranges/am_spp_mol_balaenoptera_musculus.csv
balaenoptera musculus,storm_disturbance,0.28382,2477,iucn,species_ranges/iucn_spp_mol_2477.csv
balaenoptera musculus,storm_disturbance,0.28382,41713,am,species_ranges/am_spp_mol_balaenoptera_musculus.csv
balaenoptera musculus,wildlife_strike,0.6999,2477,iucn,species_ranges/iucn_spp_mol_2477.csv
